area,kWh,year,OID,flaeche,energietraeger,kategorie,f_ANGF,f_flaeche,TEK_HZG,TEK_WW,hzg_kWh,ww_kWh,verbrauch_kWh,egain_installation,TM,SO,NM,FM,RFM,KF,bbsr_unbereinigt,kWh_bereinigt,egain_year,has_egain,remove,MWh/a
5045.0,373719.2914014061,2018,220555,5045.0,fernwaerme,Fire Dept.,0.9944076873145238,5016.786782501773,50.8,7.1,254852.7685510901,35619.18615576259,290471.9547068527,2020-01-02,5.359330143540669,3.199516746411483,0.0,3.843540669856459,76.24052631578948,1.17,248266.6279545749,437251.5709396451,2020,False,False,0.4372515709396451
4547.0,400609.723354839,2018,220571,4547.0,erdgas,Fire Dept.,1.0107767392990747,4596.001833592893,50.8,7.1,233476.8931465189,32631.61301850953,266108.5061650285,2019-05-31,5.359330143540669,3.199516746411483,0.0,3.843540669856459,76.24052631578948,1.17,227443.16766241752,468713.3763251616,2019,False,False,0.4687133763251616
916.0,167418.36000000007,2018,220637,916.0,erdgas,Fire Dept.,1.315419689032946,1204.9244351541786,50.8,7.1,61210.16130583227,8554.963489594667,69765.12479542693,2020-02-02,5.359330143540669,3.199516746411483,0.0,3.843540669856459,76.24052631578948,1.17,59628.3117909632,195879.48120000007,2020,False,False,0.1958794812
7256.0,634500.0,2018,220659,7256.0,fernwaerme,School,0.9399590963122616,6820.343202841769,49.3,22.4,336242.9199000992,152775.6877436556,489018.6076437548,2019-02-02,5.359330143540669,3.199516746411483,0.0,3.843540669856459,76.24052631578948,1.17,417964.6219177392,742365.0,2019,False,False,0.742365
3496.0,883698.12,2018,220673,3496.0,erdgas,Fire Dept.,1.053845276969811,3684.243088286459,50.8,7.1,187159.5488849521,26158.12592683385,213317.674811786,2020-10-01,5.359330143540669,3.199516746411483,0.0,3.843540669856459,76.24052631578948,1.17,182322.7989844325,1033926.8004,2021,False,False,1.0339268004
5010.0,820228.6451612904,2018,220693,5010.0,erdgas,Fire Dept.,0.9954927736394592,4987.4187959336905,50.8,7.1,253360.87483343147,35410.6734511292,288771.5482845607,2019-07-03,5.359330143540669,3.199516746411483,0.0,3.843540669856459,76.24052631578948,1.17,246813.28913210315,959667.5148387096,2020,False,False,0.9596675148387096
7482.0,507217.7880000002,2018,220703,7482.0,erdgas,School,0.9355556823429456,6999.827615289919,49.3,22.4,345091.501433793,156796.13858249417,501887.6400162872,2018-07-18,5.359330143540669,3.199516746411483,0.0,3.843540669856459,76.24052631578948,1.17,428963.7948857156,593444.8119600002,2019,False,False,0.5934448119600002
3343.0,557088.5453466391,2018,220743,3343.0,erdgas,Fire Dept.,1.061423389338039,3548.338390557064,50.8,7.1,180255.59024029883,25193.20257295516,205448.792813254,2019-01-01,5.359330143540669,3.199516746411483,0.0,3.843540669856459,76.24052631578948,1.17,175597.258814747,651793.5980555677,2019,False,False,0.6517935980555677
1568.0,309773.227024889,2018,220745,1568.0,erdgas,Fire Dept.,1.2013197211882645,1883.6693228231984,50.8,7.1,95690.40159941847,13374.05219204471,109064.4537914632,2019-01-01,5.359330143540669,3.199516746411483,0.0,3.843540669856459,76.24052631578948,1.17,93217.48187304549,362434.6756191201,2019,False,False,0.3624346756191201
6135.0,391700.0,2018,220751,6135.0,fernwaerme,School,0.9645732767382666,5917.657052789266,49.3,22.4,291740.4927025108,132555.51798247956,424296.0106849903,2020-11-03,5.359330143540669,3.199516746411483,0.0,3.843540669856459,76.24052631578948,1.17,362646.1629786242,458289.0,2021,False,False,0.458289
1413.0,311325.05686139746,2018,220769,1413.0,fernwaerme,School,1.222396163347376,1727.245778809842,49.3,22.4,85153.21689532521,38690.30544534046,123843.52234066567,2019-09-18,5.359330143540669,3.199516746411483,0.0,3.843540669856459,76.24052631578948,1.17,105849.16439373136,364250.31652783504,2020,False,False,0.364250316527835
9443.0,754827.1746183893,2018,220775,9443.0,fernwaerme,School,0.9030668231343204,8527.660010857386,49.3,22.4,420413.638535269,191019.58424320543,611433.2227784744,2020-01-01,5.359330143540669,3.199516746411483,0.0,3.843540669856459,76.24052631578948,1.17,522592.4981012602,883147.7943035155,2020,False,False,0.8831477943035154
8854.0,661534.2107478216,2018,220781,8854.0,fernwaerme,School,0.9118938366993532,8073.908030136075,49.3,22.4,398043.66588570847,180855.53987504807,578899.2057607565,2019-01-09,5.359330143540669,3.199516746411483,0.0,3.843540669856459,76.24052631578948,1.17,494785.6459493646,773995.0265749512,2019,False,False,0.7739950265749512
12626.0,1117098.0,2018,220783,12626.0,erdgas,School,0.8647385069387704,10918.188388608914,49.3,22.4,538266.6875584194,244567.41990483963,782834.107463259,2019-01-02,5.359330143540669,3.199516746411483,0.0,3.843540669856459,76.24052631578948,1.17,669088.9807378283,1307004.66,2019,False,False,1.3070046599999998
3968.0,569288.4547349667,2018,220785,3968.0,erdgas,Fire Dept.,1.0327905329813518,4098.112834870004,50.8,7.1,208184.1320113962,29096.601127577025,237280.7331389732,2019-01-01,5.359330143540669,3.199516746411483,0.0,3.843540669856459,76.24052631578948,1.17,202804.04541792584,666067.4920399111,2019,False,False,0.6660674920399111
6668.0,688700.232,2018,220789,6668.0,erdgas,School,0.9522430966585784,6349.556968519401,49.3,22.4,313033.1585480065,142230.07609483457,455263.234642841,2019-03-02,5.359330143540669,3.199516746411483,0.0,3.843540669856459,76.24052631578948,1.17,389113.875763112,805779.2714399999,2019,False,False,0.80577927144
1238.0,180291.7012537317,2018,220793,1238.0,fernwaerme,Fire Dept.,1.249858272226924,1547.324541016932,50.8,7.1,78604.08668366015,10986.004241220216,89590.09092488037,2020-01-01,5.359330143540669,3.199516746411483,0.0,3.843540669856459,76.24052631578948,1.17,76572.72728622254,210941.29046686608,2020,False,False,0.210941290466866
2449.0,156832.25806451612,2018,221137,2449.0,fernwaerme,School,1.116185566444338,2733.538452222184,49.3,22.4,134763.44569455367,61231.26132977691,195994.70702433056,2019-03-01,5.359330143540669,3.199516746411483,0.0,3.843540669856459,76.24052631578948,1.17,167516.84361053896,183493.74193548385,2019,False,False,0.1834937419354838
1577.0,145306.45161290324,2018,221341,1577.0,fernwaerme,Fire Dept.,1.200174411005798,1892.675046156144,50.8,7.1,96147.89234473208,13437.992827708616,109585.88517244068,2019-08-20,5.359330143540669,3.199516746411483,0.0,3.843540669856459,76.24052631578948,1.17,93663.14972003478,170008.5483870968,2020,False,False,0.1700085483870967
4234.0,433500.0,2018,221407,4234.0,fernwaerme,Fire Dept.,1.0222232774347249,4328.093356658625,50.8,7.1,219867.14251825816,30729.46283227624,250596.6053505344,2020-01-02,5.148837209302326,3.5346558139534885,5.722790697674419,4.392558139534883,80.2399534883721,1.17,214185.1327782345,507195.0,2020,False,False,0.507195
7198.0,481364.5161290322,2018,221419,7198.0,fernwaerme,Fire Dept.,0.9411160973691274,6774.1536688629785,50.8,7.1,344127.0063782393,48096.49104892714,392223.4974271664,2019-08-20,5.359330143540669,3.199516746411483,0.0,3.843540669856459,76.24052631578948,1.17,335233.7584847576,563196.4838709676,2020,False,False,0.5631964838709677
6765.0,294892.76538660907,2018,221651,6765.0,erdgas,School,0.9501279534090564,6427.615604812266,49.3,22.4,316881.4493172447,143978.58954779475,460860.0388650395,2018-01-01,5.359330143540669,3.199516746411483,0.0,3.843540669856459,76.24052631578948,1.17,393897.4691154184,345024.5355023326,2018,True,False,0.3450245355023326
3924.0,521252.253461025,2018,222045,3924.0,erdgas,Fire Dept.,1.034621432625168,4059.85450162116,50.8,7.1,206240.6086823549,28824.966961510232,235065.5756438652,2018-06-02,5.359330143540669,3.199516746411483,0.0,3.843540669856459,76.24052631578948,1.17,200910.74841356,609865.1365493992,2018,True,False,0.6098651365493992
1285.0,192492.0719964229,2018,222079,1285.0,erdgas,Fire Dept.,1.242039760075473,1596.0210916969827,50.8,7.1,81077.87145820672,11331.749751048575,92409.6212092553,2018-07-02,5.359330143540669,3.199516746411483,0.0,3.843540669856459,76.24052631578948,1.17,78982.58223013274,225215.7242358148,2019,False,False,0.2252157242358148
5464.0,761962.0735295622,2018,222081,5464.0,erdgas,Fire Dept.,0.9820875677113714,5366.126469974934,50.8,7.1,272599.2246747266,38099.49793682202,310698.7226115486,2018-08-01,5.359330143540669,3.199516746411483,0.0,3.843540669856459,76.24052631578948,1.17,265554.4637705544,891495.6260295877,2019,False,False,0.8914956260295877
1439.0,302837.845857102,2018,222091,1439.0,erdgas,Fire Dept.,1.2186699220357766,1753.6660178094826,50.8,7.1,89086.23370472172,12451.028726447326,101537.26243116905,2019-01-09,5.359330143540669,3.199516746411483,0.0,3.843540669856459,76.24052631578948,1.17,86783.98498390517,354320.2796528093,2019,False,False,0.3543202796528093
3350.0,635410.44,2018,222117,3350.0,erdgas,Fire Dept.,1.0610675474602378,3554.576283991797,50.8,7.1,180572.47522678325,25237.491616341755,205809.966843125,2020-10-01,5.359330143540669,3.199516746411483,0.0,3.843540669856459,76.24052631578948,1.17,175905.95456677352,743430.2147999998,2021,False,False,0.7434302147999998
1607.0,301791.2508591664,2018,222153,1607.0,erdgas,Fire Dept.,1.1964133152658498,1922.6361976322207,50.8,7.1,97669.9188397168,13650.717003188767,111320.63584290555,2019-01-01,5.359330143540669,3.199516746411483,0.0,3.843540669856459,76.24052631578948,1.17,95145.842600774,353095.76350522466,2019,False,False,0.3530957635052246
1201.0,125512.94554838711,2018,222255,1201.0,erdgas,Fire Dept.,1.2562714359524143,1508.78199457885,50.8,7.1,76646.12532460557,10712.352161509834,87358.4774861154,2019-02-02,5.148837209302326,3.5346558139534885,5.722790697674419,4.392558139534883,80.2399534883721,1.17,74665.36537274822,146850.1462916129,2019,False,False,0.1468501462916129
3844.0,298361.9843602764,2018,223431,3844.0,fernwaerme,Fire Dept.,1.0380151295647178,3990.1301580467753,50.8,7.1,202698.61202877617,28329.924122132103,231028.53615090827,2020-01-01,5.359330143540669,3.199516746411483,0.0,3.843540669856459,76.24052631578948,1.17,197460.28730846863,349083.52170152334,2020,False,False,0.3490835217015233
1568.0,246003.0967741936,2018,223559,1568.0,erdgas,Fire Dept.,1.2013197211882645,1883.6693228231984,50.8,7.1,95690.40159941847,13374.05219204471,109064.4537914632,2019-03-28,5.359330143540669,3.199516746411483,0.0,3.843540669856459,76.24052631578948,1.17,93217.48187304549,287823.6232258065,2019,False,False,0.2878236232258065
6602.0,962807.1773135472,2018,226631,6602.0,erdgas,Fire Dept.,0.9537037551563344,6296.35219154212,50.8,7.1,319854.69133033964,44704.100559949045,364558.7918902887,2018-08-01,5.359330143540669,3.199516746411483,0.0,3.843540669856459,76.24052631578948,1.17,311588.7110173408,1126484.3974568502,2019,False,False,1.12648439745685
4871.0,950645.4835410856,2018,226675,4871.0,erdgas,Fire Dept.,0.99989485805588,4870.487853590192,50.8,7.1,247420.7829623817,34580.46376049036,282001.2467228721,2019-01-01,5.359330143540669,3.199516746411483,0.0,3.843540669856459,76.24052631578948,1.17,241026.70660074532,1112255.21574307,2019,False,False,1.11225521574307
2197.0,108796.7741935484,2018,226839,2197.0,fernwaerme,School,1.136173195105504,2496.1725096467926,49.3,22.4,123061.30472558687,55914.26421608815,178975.568941675,2019-09-18,5.359330143540669,3.199516746411483,0.0,3.843540669856459,76.24052631578948,1.17,152970.5717450214,127292.2258064516,2020,False,False,0.1272922258064516
2237.0,125741.93548387096,2018,226841,2237.0,fernwaerme,School,1.1328196265433634,2534.117504577504,49.3,22.4,124931.99297567092,56764.23210253609,181696.22507820703,2020-09-01,5.359330143540669,3.199516746411483,0.0,3.843540669856459,76.24052631578948,1.17,155295.91887026242,147118.064516129,2021,False,False,0.147118064516129
8863.0,265364.51612903224,2018,226843,8863.0,fernwaerme,School,0.9117536403866626,8080.87251474699,49.3,22.4,398387.0149770266,181011.54433033257,579398.5593073592,2019-09-17,5.359330143540669,3.199516746411483,0.0,3.843540669856459,76.24052631578948,1.17,495212.4438524438,310476.4838709677,2020,False,False,0.3104764838709677
2216.0,156109.67741935485,2018,226845,2216.0,fernwaerme,School,1.1345710804368594,2514.2095142480803,49.3,22.4,123950.52905243036,56318.293119157,180268.8221715873,2019-10-17,5.359330143540669,3.199516746411483,0.0,3.843540669856459,76.24052631578948,1.17,154075.9163859721,182648.32258064515,2020,False,False,0.1826483225806451
1809.0,260438.76,2018,230715,1809.0,erdgas,Police,1.173127174561709,2122.187058782132,52.4,7.4,111202.60188018368,15704.184234987772,126906.78611517145,2020-09-01,5.359330143540669,3.199516746411483,0.0,3.843540669856459,76.24052631578948,1.17,108467.3385599756,304713.3492,2021,False,False,0.3047133492
4987.0,639294.12,2018,230717,4987.0,erdgas,Police,0.996210857718444,4968.10354744188,52.4,7.4,260328.62588595453,36763.96625106992,297092.59213702445,2019-08-13,5.359330143540669,3.199516746411483,0.0,3.843540669856459,76.24052631578948,1.17,253925.29242480724,747974.1203999999,2020,False,False,0.7479741203999999
3878.0,234600.0,2018,230721,3878.0,fernwaerme,Police,1.036562418994825,4019.7890608619314,52.4,7.4,210636.9467891652,29746.43905037829,240383.38583954348,2020-01-01,5.359330143540669,3.199516746411483,0.0,3.843540669856459,76.24052631578948,1.17,205455.8853329432,274482.0,2020,False,False,0.274482
7878.0,681123.6000000002,2018,230723,7878.0,erdgas,Police,0.9282165033270452,7312.489613210461,52.4,7.4,383174.4557322282,54112.42313775742,437286.8788699856,2019-08-23,5.359330143540669,3.199516746411483,0.0,3.843540669856459,76.24052631578948,1.17,373749.4691196458,796914.6120000002,2020,False,False,0.7969146120000002
3531.0,178500.0,2018,230725,3531.0,fernwaerme,Police,1.0521682675961772,3715.206152882102,52.4,7.4,194676.80241102213,27492.52553132756,222169.3279423497,2021-01-01,5.359330143540669,3.199516746411483,0.0,3.843540669856459,76.24052631578948,1.17,189888.3144806408,208845.0,2021,False,False,0.208845
6432.0,367401.96,2018,230731,6432.0,erdgas,Police,0.9575492368016922,6158.956691108485,52.4,7.4,322729.3306140846,45576.27951420279,368305.6101282874,2019-08-11,5.359330143540669,3.199516746411483,0.0,3.843540669856459,76.24052631578948,1.17,314791.119767767,429860.2932,2020,False,False,0.4298602932
3081.0,202600.0,2018,230741,3081.0,fernwaerme,Police,1.0754331250607825,3313.409458312271,52.4,7.4,173622.655615563,24519.229991510805,198141.8856070738,2020-03-02,5.359330143540669,3.199516746411483,0.0,3.843540669856459,76.24052631578948,1.17,169352.03898040496,237042.0,2020,False,False,0.237042
3251.0,508028.75999999983,2018,230743,3251.0,erdgas,Police,1.0661860308297904,3466.1707862276485,52.4,7.4,181627.3491983288,25649.6638180846,207277.01301641337,2020-10-03,5.359330143540669,3.199516746411483,0.0,3.843540669856459,76.24052631578948,1.17,177159.8401849687,594393.6491999998,2021,False,False,0.5943936491999997
1268.0,141523.2,2018,230751,1268.0,erdgas,Police,1.2448270293382846,1578.440673200945,52.4,7.4,82710.29127572951,11680.460981686992,94390.7522574165,2019-10-30,5.359330143540669,3.199516746411483,0.0,3.843540669856459,76.24052631578948,1.17,80675.85663027051,165582.144,2020,False,False,0.165582144
1992.0,182954.1600000001,2018,230753,1992.0,erdgas,Police,1.154608270024093,2299.979673887993,52.4,7.4,120518.93491173084,17019.84958677115,137538.784498502,2019-08-11,5.359330143540669,3.199516746411483,0.0,3.843540669856459,76.24052631578948,1.17,117554.51666538634,214056.3672000001,2020,False,False,0.2140563672000001
2925.0,135150.12000000002,2018,230755,2925.0,erdgas,Police,1.0844813417346997,3172.107924573996,52.4,7.4,166218.4552476774,23473.598641847573,189692.0538895249,2020-01-25,5.359330143540669,3.199516746411483,0.0,3.843540669856459,76.24052631578948,1.17,162129.96058933757,158125.64040000003,2020,False,False,0.1581256404
2458.0,426800.0,2018,230763,2458.0,fernwaerme,Police,1.1155184682564272,2741.944394974298,52.4,7.4,143677.88629665322,20290.388522809808,163968.27481946303,2020-01-02,5.359330143540669,3.199516746411483,0.0,3.843540669856459,76.24052631578948,1.17,140143.82463201968,499356.0,2020,False,False,0.499356
3655.0,370900.0,2018,230765,3655.0,fernwaerme,Police,1.04638549866254,3824.538997611584,52.4,7.4,200405.843474847,28301.588582325723,228707.4320571728,2020-01-01,5.359330143540669,3.199516746411483,0.0,3.843540669856459,76.24052631578948,1.17,195476.4376557032,433953.0,2020,False,False,0.433953
1109.0,304401.04246451624,2018,230875,1109.0,erdgas,Fire Dept.,1.2733164194049125,1412.107909120048,50.8,7.1,71735.08178329843,10025.96615475234,81761.04793805077,2020-01-01,5.359330143540669,3.199516746411483,0.0,3.843540669856459,76.24052631578948,1.17,69881.23755388956,356149.219683484,2020,False,False,0.356149219683484
2617.2,141333.33333333334,2018,232327,2617.2,fernwaerme,School,1.104186709022669,2889.8774548541287,49.3,22.4,142470.95852430855,64733.25498873248,207204.21351304103,2019-02-01,5.359330143540669,3.199516746411483,0.0,3.843540669856459,76.24052631578948,1.17,177097.61838721458,165360.0,2019,False,False,0.16536
3275.0,317934.36757406616,2018,232335,3275.0,erdgas,School,1.0649279579697128,3487.6390623508096,49.3,22.4,171940.6057738949,78123.11499665813,250063.72077055305,2019-01-01,5.359330143540669,3.199516746411483,0.0,3.843540669856459,76.24052631578948,1.17,213729.6758722676,371983.21006165736,2019,False,False,0.3719832100616573
617.0,61899.99480000031,2018,232337,617.0,erdgas,School,1.4081169510440583,868.808158794184,49.3,22.4,42832.24222855327,19461.30275698972,62293.54498554299,2019-06-01,5.359330143540669,3.199516746411483,0.0,3.843540669856459,76.24052631578948,1.17,53242.34614148974,72422.99391600036,2019,False,False,0.0724229939160003
6413.0,461605.78244151344,2018,232391,6413.0,fernwaerme,School,0.9579866885855668,6143.56863389924,49.3,22.4,302877.9336512325,137615.93739934298,440493.8710505755,2019-01-01,5.359330143540669,3.199516746411483,0.0,3.843540669856459,76.24052631578948,1.17,376490.488077415,540078.7654565707,2019,False,False,0.5400787654565706
1395.0,136400.0,2018,232587,1395.0,fernwaerme,School,1.2250250153411315,1708.9098964008786,49.3,22.4,84249.25789256331,38279.58167937968,122528.83957194298,2020-02-01,5.359330143540669,3.199516746411483,0.0,3.843540669856459,76.24052631578948,1.17,104725.50390764358,159588.0,2020,False,False,0.159588
1539.0,136000.0,2018,236907,1539.0,fernwaerme,Culture,1.205065209560031,1854.595357512888,55.9,7.5,103671.88048497042,13909.465181346655,117581.34566631708,2020-02-01,5.359330143540669,3.199516746411483,0.0,3.843540669856459,76.24052631578948,1.17,100496.87663787784,159120.0,2020,False,False,0.15912
7997.0,726400.0,2018,236909,7997.0,fernwaerme,Culture,0.9260982454629354,7406.007668967094,55.9,7.5,413995.82869526057,55545.0575172532,469540.8862125138,2020-01-01,5.359330143540669,3.199516746411483,0.0,3.843540669856459,76.24052631578948,1.17,401316.99676283234,849888.0,2020,False,False,0.849888
4202.0,274000.0,2018,236911,4202.0,fernwaerme,Culture,1.0234512395097917,4300.542108420144,55.9,7.5,240400.30386068605,32254.065813151083,272654.36967383715,2020-01-01,5.359330143540669,3.199516746411483,0.0,3.843540669856459,76.24052631578948,1.17,233037.9227981514,320580.0,2020,False,False,0.32058
1345.0,547600.0,2018,236913,1345.0,fernwaerme,Culture,1.2325491412370662,1657.778594963854,55.9,7.5,92669.82345847944,12433.339462228903,105103.16292070832,2021-01-01,5.359330143540669,3.199516746411483,0.0,3.843540669856459,76.24052631578948,1.17,89831.76318009259,640692.0,2021,False,False,0.640692
7558.0,527916.4005018774,2018,236915,7558.0,erdgas,Culture,0.9341110725584773,7060.01148639697,55.9,7.5,394654.6420895906,52950.08614797728,447604.7282375679,2020-02-01,5.148837209302326,3.5346558139534885,5.722790697674419,4.392558139534883,80.2399534883721,1.17,382568.1437927931,617662.1885871965,2020,False,False,0.6176621885871966
3109.0,486118.80000000016,2018,236917,3109.0,erdgas,Culture,1.0738680110281231,3338.6556462864355,55.9,7.5,186630.8506274117,25039.917347148265,211670.76797456,2021-05-01,5.359330143540669,3.199516746411483,0.0,3.843540669856459,76.24052631578948,1.17,180915.18630304275,568758.9960000002,2021,False,False,0.5687589960000001
1255.0,109352.51285857325,2018,237153,1255.0,erdgas,Culture,1.246989285639387,1564.9715534774307,55.9,7.5,87481.90983938838,11737.28665108073,99219.19649046913,2020-03-01,5.359330143540669,3.199516746411483,0.0,3.843540669856459,76.24052631578948,1.17,84802.73204313601,127942.4400445307,2020,False,False,0.1279424400445307
2280.0,200557.58427225,2018,238957,2280.0,erdgas,Culture,1.129294851896685,2574.7922623244417,55.9,7.5,143930.8874639363,19310.94196743331,163241.8294313696,2021-03-01,5.148837209302326,3.5346558139534885,5.722790697674419,4.392558139534883,80.2399534883721,1.17,139522.93113792274,234652.3735985325,2021,False,False,0.2346523735985325
14727.0,675100.0,2018,239251,14727.0,fernwaerme,Culture,0.8453785008531114,12449.889182063773,55.9,7.5,695948.8052773648,93374.16886547828,789322.974142843,2021-03-01,5.359330143540669,3.199516746411483,0.0,3.843540669856459,76.24052631578948,1.17,674635.0206349086,789867.0,2021,False,False,0.789867
2279.0,235141.9200000001,2018,239263,2279.0,erdgas,Culture,1.1293759034909074,2573.8476840557782,55.9,7.5,143878.085538718,19303.857630418337,163181.94316913636,2021-01-01,5.359330143540669,3.199516746411483,0.0,3.843540669856459,76.24052631578948,1.17,139471.74629840715,275116.0464000001,2021,False,False,0.2751160464000001
1017.0,168245.03479576006,2018,220573,1017.0,erdgas,Fire Dept.,1.2921725103373345,1314.139443013069,50.8,7.1,66758.2837050639,9330.390045392787,76088.6737504567,2019-01-01,5.359330143540669,3.199516746411483,0.0,3.843540669856459,76.24052631578948,1.17,65033.05448756983,196846.6907110393,2019,False,False,0.1968466907110393
2179.0,432008.7187927241,2018,220631,2179.0,erdgas,Fire Dept.,1.137706593386274,2479.062666988691,50.8,7.1,125936.3834830255,17601.344935619705,143537.7284186452,2019-01-01,5.359330143540669,3.199516746411483,0.0,3.843540669856459,76.24052631578948,1.17,122681.8191612352,505450.2009874872,2019,False,False,0.5054502009874872
2712.0,195005.8800000001,2018,220739,2712.0,erdgas,School,1.0978295402509348,2977.313713160536,49.3,22.4,146781.56605881438,66691.827174796,213473.3932336104,2019-06-02,5.359330143540669,3.199516746411483,0.0,3.843540669856459,76.24052631578948,1.17,182455.8916526585,228156.8796000001,2019,False,False,0.2281568796000001
3892.0,293121.3647974414,2018,221113,3892.0,erdgas,School,1.0359687351421687,4031.99031717332,49.3,22.4,198777.1226366447,90316.58310468236,289093.7057413271,2019-01-01,5.359330143540669,3.199516746411483,0.0,3.843540669856459,76.24052631578948,1.17,247088.63738574967,342951.9968130064,2019,False,False,0.3429519968130064
5386.0,877600.6177471419,2018,222029,5386.0,erdgas,Fire Dept.,0.9842922481307932,5301.398048432453,50.8,7.1,269311.0208603686,37639.92614387041,306950.947004239,2018-06-02,5.359330143540669,3.199516746411483,0.0,3.843540669856459,76.24052631578948,1.17,262351.23675575986,1026792.722764156,2018,True,False,1.026792722764156
3694.0,795750.9677419355,2018,222057,3694.0,erdgas,Fire Dept.,1.0446158344058407,3858.810892295176,50.8,7.1,196027.5933285949,27397.557335295744,223425.15066389064,2019-05-27,5.359330143540669,3.199516746411483,0.0,3.843540669856459,76.24052631578948,1.17,190961.66723409452,931028.6322580643,2019,False,False,0.9310286322580644
2812.0,395048.8817284808,2018,222065,2812.0,erdgas,Fire Dept.,1.0914098548668545,3069.044511885594,50.8,7.1,155907.46120378817,21790.21603438772,177697.67723817588,2018-06-01,5.359330143540669,3.199516746411483,0.0,3.843540669856459,76.24052631578948,1.17,151878.35661382554,462207.1916223225,2018,True,False,0.4622071916223225
2822.0,935171.8920000024,2018,222093,2822.0,erdgas,School,1.0907831742582346,3078.190117756738,49.3,22.4,151754.77280540718,68951.45863775093,220706.2314431581,2018-05-15,5.359330143540669,3.199516746411483,0.0,3.843540669856459,76.24052631578948,1.17,188637.80465227188,1094151.113640003,2018,True,False,1.0941511136400028
2258.0,151050.19354838712,2018,222115,2258.0,erdgas,Fire Dept.,1.1310880365300946,2553.9967864849536,50.8,7.1,129743.03675343563,18133.37718404317,147876.4139374788,2019-01-11,5.359330143540669,3.199516746411483,0.0,3.843540669856459,76.24052631578948,1.17,126390.09738246052,176728.72645161292,2019,False,False,0.1767287264516129
4204.0,426426.5380645162,2018,222211,4204.0,erdgas,Fire Dept.,1.023374159455876,4302.264966352503,50.8,7.1,218555.0602907072,30546.08126110277,249101.1415518099,2019-01-01,5.359330143540669,3.199516746411483,0.0,3.843540669856459,76.24052631578948,1.17,212906.9585912905,498919.049535484,2019,False,False,0.498919049535484
3500.0,305563.89599999995,2018,222829,3500.0,erdgas,School,1.0536525885329278,3687.784059865247,49.3,22.4,181807.75415135667,82606.36294098153,264414.1170923382,2018-01-01,5.359330143540669,3.199516746411483,0.0,3.843540669856459,76.24052631578948,1.17,225994.97187379337,357509.7583199999,2018,True,False,0.3575097583199999
2190.0,93825.80645161292,2018,226835,2190.0,fernwaerme,School,1.1367676966220617,2489.521255602316,49.3,22.4,122733.39790119414,55765.27612549186,178498.674026686,2020-01-01,5.359330143540669,3.199516746411483,0.0,3.843540669856459,76.24052631578948,1.17,152562.9692535778,109776.19354838712,2020,False,False,0.1097761935483871
1641.0,186964.46358161647,2018,232685,1641.0,erdgas,Fire Dept.,1.1922525338078178,1956.486407978629,50.8,7.1,99389.50952531437,13891.053496648266,113280.56302196262,2018-06-01,5.359330143540669,3.199516746411483,0.0,3.843540669856459,76.24052631578948,1.17,96820.99403586549,218748.4223904913,2018,True,False,0.2187484223904913
2429.0,318004.555684273,2018,236919,2429.0,erdgas,Culture,1.1176787307340057,2714.841636952899,55.9,7.5,151759.64750566706,20361.312277146742,172120.9597828138,2019-07-02,5.148837209302326,3.5346558139534885,5.722790697674419,4.392558139534883,80.2399534883721,1.17,147111.9314383024,372065.3301505994,2020,False,False,0.3720653301505994
7700.0,881478.7200000003,2017,217601,7700.0,erdgas,School,0.931458643807496,7172.231557317718,49.3,22.4,353591.0157757635,160657.9868839169,514249.0026596804,2018-01-01,6.533609958506224,2.6460082987551865,0.0,3.888381742738589,78.61,1.11,463287.3897834958,978441.3792000004,2018,False,False,0.9784413792000004
6765.0,815657.2363636364,2017,218946,6765.0,erdgas,School,0.9501279534090564,6427.615604812266,49.3,22.4,316881.4493172447,143978.58954779475,460860.0388650395,2018-09-23,6.533609958506224,2.6460082987551865,0.0,3.888381742738589,78.61,1.11,415189.2242027382,905379.5323636364,2019,False,False,0.9053795323636364
4482.0,389999.988,2017,218968,4482.0,erdgas,School,1.0130734663241583,4540.595276064878,49.3,22.4,223851.3471099985,101709.33418385328,325560.6812938517,2019-01-20,6.533609958506224,2.6460082987551865,0.0,3.888381742738589,78.61,1.11,293297.91107554204,432899.98668,2019,False,False,0.4328999866799999
1422.0,115494.98399999995,2017,218972,1422.0,erdgas,School,1.2210969495995507,1736.399862330561,49.3,22.4,85604.51321289665,38895.35691620457,124499.8701291012,2018-10-02,6.533609958506224,2.6460082987551865,0.0,3.888381742738589,78.61,1.11,112162.04516135242,128199.43223999997,2019,False,False,0.1281994322399999
1587.0,269502.12000000005,2017,220065,1587.0,erdgas,Fire Dept.,1.1989111219445916,1902.671950526067,50.8,7.1,96655.7350867242,13508.970848735074,110164.70593545926,2020-03-02,6.533609958506224,2.6460082987551865,0.0,3.888381742738589,78.61,1.11,99247.48282473806,299147.35320000007,2020,False,False,0.2991473532000001
1048.0,132200.0,2017,220067,1048.0,fernwaerme,Fire Dept.,1.2855949349078502,1347.303491783427,50.8,7.1,68443.01738259809,9565.854791662332,78008.87217426042,2019-04-01,6.533609958506224,2.6460082987551865,0.0,3.888381742738589,78.61,1.11,70278.26322005443,146742.0,2019,False,False,0.146742
